run,IGD,HV,Time
1,0.08065556457130654,4.781876029893694,6.595008373260498
2,0.11669612202643201,4.611260667002396,6.4258713722229
3,0.10602302828565317,4.658798326273682,6.633309364318848
4,0.12228299585806007,4.573700576302724,6.46168851852417
5,0.003042215880889837,5.566219297460381,6.593446731567383
6,0.025537489504398977,5.196385948969649,6.604907751083374
7,0.08557987667372952,4.755498027158434,6.503974676132202
8,0.11281716667309162,4.615073889098653,6.569429397583008
9,0.12088450441071964,4.593075445086757,6.701701641082764
10,0.06532032416173028,4.869669646132826,6.39905571937561
11,0.0648310885711589,4.869479596471248,6.4521098136901855
12,0.07658493141221967,4.792101367679262,6.545541763305664
13,0.09198729866263099,4.716176211401464,6.479068279266357
14,0.09918450637036591,4.6777718116272355,6.832515239715576
15,0.005782541168243798,5.4727896404957175,6.63338565826416
16,0.0038624002710382567,5.554552114590414,6.644779443740845
17,0.022313144843137775,5.206623171568869,6.709900856018066
18,0.0811160156981926,4.755872241809696,6.827092170715332
19,0.042467949395916714,5.015521149882144,6.513944387435913
20,0.09734784468458942,4.6978540563075315,6.563481569290161
21,0.05390774991770714,4.922654463443351,6.8136351108551025
22,0.0037180431626996245,5.564875284656726,6.524896144866943
23,0.08094488551870295,4.7750964243994884,6.575632810592651
24,0.004087561010297917,5.5662796697273,6.777662754058838
25,0.06652166645969222,4.85610087197504,6.672113418579102
26,0.09872319998087883,4.69136756643391,6.867048978805542
27,0.041730780853245504,5.062255077986757,6.493251800537109
28,0.04136237875724736,5.031646990894662,6.76435399055481
29,0.11561991654930759,4.610034909521926,6.852253437042236
30,0.11525895912424758,4.60224806983712,6.606512069702148
