run,IGD,HV,Time
1,0.002480720640503062,5.578003644766423,5.659566879272461
2,0.0018559336426542505,5.579845890852989,5.694780588150024
3,0.4213098622457923,3.8681248724797133,6.18256402015686
4,0.012938682680136341,5.390171154079249,5.897420406341553
5,0.0016542677371698166,5.581232223359755,5.697970151901245
6,0.0038824563740339256,5.518659514450333,7.720111131668091
7,0.0041472523044622095,5.533571911715006,6.803588390350342
8,0.0057097931682318255,5.575909429027148,5.072738409042358
9,0.005208807074917965,5.556792083619132,5.746027708053589
10,0.001978129138886302,5.574822680929361,4.446381330490112
11,0.0016187469003050392,5.581034803087754,5.159375429153442
12,0.0017788825497481522,5.580989042087421,5.891627073287964
13,0.0019925955757131714,5.580212243047714,4.502054691314697
14,0.002320173405312504,5.58021806316599,5.372286081314087
15,0.009222385614625158,5.486641566282132,5.9121716022491455
16,0.0016744437609938704,5.581207210853917,5.52851414680481
17,0.0014660554796929706,5.581137982913645,6.600154161453247
18,0.004313388815113027,5.553312905474336,5.6678643226623535
19,0.003924970590058232,5.5248165862850955,5.236830949783325
20,0.0015222294339270368,5.581117601557056,5.077824831008911
21,0.02505611296720388,5.194387095301206,4.685406923294067
22,0.0038305254108862126,5.553415420873099,5.645846843719482
23,0.001784598332059287,5.5803771095150685,5.986197233200073
24,0.0018890016811537653,5.581254422305411,4.528728485107422
25,0.0014927052155075122,5.581338636218789,5.139020204544067
26,0.0018465055184813566,5.581195240410622,4.4760613441467285
27,0.04784164422026674,4.965757526869519,5.4192774295806885
28,0.005396184835033435,5.53357284299772,4.299595832824707
29,0.004139668397108851,5.545116711776764,4.478387117385864
30,0.0015459975451517125,5.581376358417561,5.149048328399658
