run,IGD,HV,Time
1,0.3980366133406119,61.717762702263286,20.803065061569214
2,0.40953072815252894,60.301631585220015,19.567736625671387
3,0.3868299729949318,61.10509461281071,21.47483777999878
4,0.3742605200200617,62.20265285683195,22.204811573028564
5,0.3833518304872806,60.86140841378358,19.691898822784424
6,0.4178708665068225,60.91214839563489,18.813137769699097
7,0.3986947465366089,61.34143563769403,20.278841257095337
8,0.39437207852833783,61.444405752987535,18.598165035247803
9,0.38171259368398,61.67899593844156,18.63328742980957
10,0.39762111083423646,61.21644436576483,17.21321678161621
11,0.409276269034196,59.99754555429782,19.799317121505737
12,0.38477601721705157,61.463669779779345,22.211668491363525
13,0.4143049202853057,59.31364391085701,22.925498962402344
14,0.3841407281849418,61.764415118626424,16.729589462280273
15,0.4112386677103772,59.89771723089819,16.117168188095093
16,0.36109963172428095,62.84524373922878,15.677404642105103
17,0.39893150245480125,60.79446995376409,16.12730121612549
18,0.4010470459152868,60.66042336153271,14.936732769012451
19,0.4144547755064488,60.671958956010336,16.69473624229431
20,0.38448010072178584,61.20458514152462,21.373629570007324
21,0.3874381651003496,61.10516863145199,22.673909664154053
22,0.3886632091091823,62.43101197741076,15.277607917785645
23,0.3666828946181107,63.0653263107572,12.788846731185913
24,0.3906716774947599,61.70316613281641,13.363292932510376
25,0.4078545998241821,60.93603105276201,13.219680070877075
26,0.3698518483016111,61.22625778888743,12.944079637527466
27,0.3806406660407003,62.44322553105336,13.954297542572021
28,0.3803670375936718,61.29695036033556,13.699588060379028
29,0.39406477000945805,62.09020214662219,13.263232707977295
30,0.40862873838636526,60.32673505917059,14.110733270645142
