run,IGD,HV,Time
1,0.24056110101399303,69.26299760605554,12.776244163513184
2,0.30447323364855716,65.95509698465517,12.883510112762451
3,0.23468596808157752,69.94364661213127,12.851282596588135
4,0.22738184673734452,70.21530146172906,12.82127833366394
5,0.23317610096194444,69.20862756604393,12.964214086532593
6,0.2684245879620453,68.10748667035188,12.775564432144165
7,0.24286913016875544,69.01345287978928,12.668271541595459
8,0.3327808274259641,63.5803129159652,12.54261827468872
9,0.22331566457234472,70.56209780271705,12.756598711013794
10,0.2816354684022042,67.68141734801453,12.720973491668701
11,0.23543735261208254,70.17644911464632,12.83793568611145
12,0.37659115482644384,64.04511929877071,12.658650875091553
13,0.2681764447418117,68.56284547675736,12.846590995788574
14,0.21696828467998988,69.99377706625646,12.839242935180664
15,0.31521773289815963,66.20787956769459,12.754157304763794
16,0.2156648741454648,70.70530043722609,12.935193538665771
17,0.28386677924701603,67.60612462885443,12.678935766220093
18,0.2970040835818864,66.61535657962021,12.517033815383911
19,0.308532281117914,66.44483976946823,12.96828293800354
20,0.2391901892633536,69.52986165970606,12.753632545471191
21,0.22402158853220244,70.67971577948802,12.91847038269043
22,0.36671363140763374,62.63228982966413,12.801820993423462
23,0.22356494212056066,70.0649835782383,12.964187622070312
24,0.23387403004835058,69.86985591530315,12.733954668045044
25,0.24883425664142217,69.58237639559769,12.904985666275024
26,0.25162994073780126,69.00196378302995,12.396359205245972
27,0.3346525761407691,65.7381160677192,12.433200359344482
28,0.2748060222814714,67.8807699645503,12.606865882873535
29,0.24600096308385216,69.81033258493088,12.602914094924927
30,0.4913649833153259,58.62813757246384,12.75760817527771
