run,IGD,HV
1,0.30993945338867096,91.91093519148751
2,0.25534497179384336,93.32486171415627
3,0.26373174824081713,93.48630071461073
4,0.25014391698382127,93.39878387995961
5,0.5388259759580588,79.73924960105184
6,0.22332279766754823,93.5905149902812
7,0.26526675750692186,93.210482948763
8,0.23447059496949937,94.19002490411827
9,0.25629867656040933,93.08574802779849
10,0.34400648417405777,90.30243936550022
11,0.2979497932191723,93.12993790272978
12,0.2622094271351461,92.0138688990578
13,0.5872443670117993,78.94836361143685
14,0.3002804643418455,92.36270569274987
15,0.4478124044373441,88.42841376714767
16,0.2870680450901357,92.59326979483892
17,0.2390948980965288,92.85676865682566
18,0.25838639469119745,92.6530720286414
19,0.3787591686253894,90.34820254134344
20,0.2682085149447821,93.43281455887298
21,0.3356957256163193,90.92594732818125
22,0.3238397593998214,91.2189747393407
23,0.25302540043059535,93.55344783132468
24,0.2459833857547513,92.68182602678425
25,0.5317071797069404,79.40463023529642
26,0.3295008205989324,90.5481088211338
27,0.269436238276789,92.75896366764397
28,0.533634772746343,79.17677581997722
29,0.3084399810726114,91.64789582922509
30,0.27400413571031673,92.539981384751
