run,IGD,HV,Time
1,0.26081964316105166,67.11362906128112,19.279423475265503
2,0.25075980480056054,67.5830406189638,19.375263690948486
3,0.24501121968200548,67.51487660968502,19.28024959564209
4,0.2489100939573732,67.17416072706362,19.05892014503479
5,0.25845901744316657,66.7856488480052,14.229088306427002
6,0.2597628557151985,66.84658228658365,12.31361436843872
7,0.25731652135585387,67.21149467123205,11.646527528762817
8,0.2696695884511021,66.50059212102255,11.819154977798462
9,0.2507640422712653,67.36877957497224,15.071338176727295
10,0.25302082750250565,67.01173312611915,18.684375047683716
11,0.24524401573283672,67.81355749035768,19.800368547439575
12,0.2531337320984736,67.62597622019274,19.651882886886597
13,0.2689366653732503,66.61509326751667,19.98783826828003
14,0.25862608775867585,67.22192411024733,20.015792846679688
15,0.25310821743757955,67.06045537747652,19.99710774421692
16,0.2550822056811261,67.37581302094378,20.201975107192993
17,0.24847176781238442,67.83678456609098,19.757701873779297
18,0.255095262345185,67.43160331573391,19.79401993751526
19,0.25722226615188853,66.92272850085946,19.751099348068237
20,0.250152467763321,67.44055742321122,19.859286785125732
21,0.2702183391925107,66.06175790930352,19.691853284835815
22,0.2570821312616078,67.46237406292299,11.38815712928772
23,0.2522093667797723,67.38814932877479,13.660306453704834
24,0.24906525508378644,67.73803945738341,20.01585555076599
25,0.24498521711791924,67.31339646093049,19.996796131134033
26,0.2644130315389388,66.31102977765421,19.96313238143921
27,0.26430921784152456,67.47650654274604,19.339536905288696
28,0.25658777425236795,67.00450859427878,19.40250587463379
29,0.26416659094739003,66.77886275827103,19.377199411392212
30,0.23609857344244461,68.67757594930006,19.409656524658203
