run,IGD,HV,Time
1,0.009616493658975201,5.814633030098441,4.113485336303711
2,0.01298241525192431,5.789324270633962,4.398193597793579
3,0.006632226162979236,5.873238612489102,4.280597686767578
4,0.01051753097938504,5.816059663572104,4.234376430511475
5,0.006269430068075859,5.851094168081478,4.612366199493408
6,0.013622962886302834,5.795264541826066,5.084471225738525
7,0.005454478365281874,5.856879301594277,4.7481913566589355
8,0.0055227985301370495,5.89582290456074,5.209402799606323
9,0.0073031655080059,5.843382701822373,5.051997900009155
10,0.009722004513393962,5.825751338417996,5.300440073013306
11,0.020491054802327317,5.745576354292351,5.85942530632019
12,0.010944828942607294,5.811248754884636,5.848668098449707
13,0.010846027078776252,5.811103578964899,5.745144844055176
14,0.008516939285172755,5.820994893361753,5.666202783584595
15,0.009476255993995406,5.8113359422764255,5.366964340209961
16,0.01765555099789907,5.763731450616721,5.343221187591553
17,0.006604540392618894,5.851759113882471,5.4641430377960205
18,0.008651183918477846,5.823907549588219,5.445131778717041
19,0.017830494842747804,5.776191489641518,5.5888824462890625
20,0.005675462819319516,5.852269826685942,6.05413293838501
21,0.004109507129141716,5.876124556974627,5.484446048736572
22,0.004946898322600403,5.889075392202279,5.444543838500977
23,0.006789996114714658,5.846705544652272,5.711634874343872
24,0.004216770045912393,5.89640954311919,5.842085361480713
25,0.009170152197112114,5.8227896442511,5.604372501373291
26,0.006125385786965528,5.858202099002374,5.862351894378662
27,0.014690816859186096,5.786911747636616,5.798765420913696
28,0.014205253940913962,5.790417896330343,5.6158270835876465
29,0.005040271081714272,5.875397105208866,5.57991099357605
30,0.009887185709146547,5.821524205879246,5.477203369140625
