run,IGD,HV,Time
1,0.0011175844985103162,5.153519310459028,10.105722427368164
2,0.0012978288074041125,5.153464392043855,9.438618183135986
3,0.0012066196760136061,5.153449520265322,8.956829071044922
4,0.0010653160080813836,5.153545435574047,10.162842035293579
5,0.0011867583563083266,5.153478781871764,9.760924816131592
6,0.0011602529498489255,5.153458164865726,9.823442459106445
7,0.0011564775227159289,5.153525451349357,9.720448017120361
8,0.0010815458340493454,5.1534860415280725,10.197013139724731
9,0.0012732773653871318,5.153500235018526,12.386942625045776
10,0.0011433938771905124,5.153483893090519,17.281121253967285
11,0.0012188781529133695,5.153522004799429,16.823880434036255
12,0.0010491543076283992,5.153511854899475,16.612135410308838
13,0.00110159329869681,5.153493577428059,17.2298321723938
14,0.001132926986338473,5.153520925269877,16.650001764297485
15,0.0011556757095474777,5.15349962987594,16.890394926071167
16,0.0011131351554734055,5.153516643349019,15.809579133987427
17,0.0011352880476185483,5.153537468826578,16.399229526519775
18,0.0011385818944952644,5.1534481190059696,15.991680383682251
19,0.0010950354021582278,5.153553167208033,16.11212921142578
20,0.0011469019042567167,5.153523279905781,15.938337326049805
21,0.001056984617105663,5.153506968248251,16.690388679504395
22,0.0010290682103454426,5.1534919283584335,15.901296377182007
23,0.0012191753059597194,5.153548833459946,16.614922523498535
24,0.001146057539844497,5.153465034572884,16.523980140686035
25,0.0012792040233496837,5.153497178636125,16.844665050506592
26,0.0011395537799162316,5.153498712598794,17.032126903533936
27,0.0010665084481246345,5.153472612037394,16.939170122146606
28,0.0011064616047895804,5.153478787092833,16.59230065345764
29,0.0011697364898964233,5.153502974545875,16.67944622039795
30,0.0011418435191580432,5.15354121400845,16.538564205169678
