run,IGD,HV,Time
1,0.8538344860817686,40.78578453655888,21.97528839111328
2,0.8864050518646345,39.64329269710366,21.99491834640503
3,0.8668644207285705,40.687286536784924,21.12799859046936
4,0.8384736423004605,40.71232550686122,21.990158557891846
5,0.8422872097287932,41.29866818318333,21.842800855636597
6,0.8832839830855209,39.683984053728466,21.889612436294556
7,0.7727722216301136,43.672782930608896,21.73782777786255
8,0.8840345535363554,39.366057809442154,21.361393451690674
9,0.9273208179756234,38.37845192588434,21.8926203250885
10,0.8868095669415818,39.415567237512434,20.722743034362793
11,0.8978790646612858,39.27313682485794,12.945790767669678
12,0.8468632113839526,40.79786698834532,12.881070375442505
13,0.8942307707972023,38.308903854118384,21.991037368774414
14,0.8855187562463941,40.50694902306387,21.581035375595093
15,0.8814291695520784,39.88492266239241,21.64261293411255
16,0.9098005775738756,38.429463369643464,21.78970503807068
17,0.8632709103371129,40.29874244713517,21.17220950126648
18,0.8358456519819603,40.47014995382311,22.06483769416809
19,0.817688397699231,41.625429329799395,21.58566427230835
20,0.877048950450332,40.60328137864987,21.638901472091675
21,0.8336417341237132,41.44407174028804,21.692519903182983
22,0.8243208014762586,41.32919580242603,21.7846360206604
23,0.8853778780010647,39.88340369214572,21.596989154815674
24,0.8889990863825744,39.90393288090897,21.708442449569702
25,0.8543788925594413,40.24309633774083,22.895522117614746
26,0.8167495987258389,41.38352757121666,21.850605726242065
27,0.8992828341310344,39.73038545544624,21.978878259658813
28,0.8750054194169541,40.125681434996544,22.000829935073853
29,0.8838898265239744,39.48153759492312,21.8548367023468
30,0.861081115049593,40.17305859702589,21.858724117279053
