run,IGD,HV,Time
1,0.27935367196355326,64.95086807429561,23.221551179885864
2,0.3072916052085105,63.28610434869731,22.923527717590332
3,0.295219940136766,63.600852435627544,22.47770643234253
4,0.30644864940501493,64.34942832879516,22.66000008583069
5,0.32182881702394106,63.240307572374064,22.224937200546265
6,0.3192936831584963,62.93720876210864,23.188313245773315
7,0.3215862026774521,62.562584127111336,14.215996265411377
8,0.2964620743097606,63.44119747412555,14.171329498291016
9,0.30068598768430826,63.61856785356878,15.361868143081665
10,0.2999645783154216,63.51848992600573,14.04975175857544
11,0.29873391048258274,63.526060868981006,14.054023742675781
12,0.3033046165152214,63.73321718980845,16.299871921539307
13,0.3061286940167621,63.90358201969046,21.825472354888916
14,0.32820216658786455,63.205812455497444,17.342190265655518
15,0.316281473769283,62.73273860200618,15.943126916885376
16,0.30249399502473295,63.836906076637845,16.22817349433899
17,0.32095639115383984,63.22819608115966,15.611799001693726
18,0.33457474375855,62.49315982085632,16.229070901870728
19,0.3148776672139877,63.471984731641086,17.95667004585266
20,0.3242060964494116,62.484023715292516,17.236720323562622
21,0.31040642638782545,62.55777216305859,16.47925114631653
22,0.3502746780240707,61.94322603631822,16.486308574676514
23,0.2820884121758446,64.36410340276876,18.1815083026886
24,0.29049371252250716,63.547175595712304,14.946289539337158
25,0.28009329397851335,64.82160638847623,15.163874864578247
26,0.30651002692958634,63.28017598077418,15.847630023956299
27,0.3297640481036304,62.830429018751246,15.545118570327759
28,0.35519484509110655,61.5162394896586,16.41944146156311
29,0.2815238693340623,63.95645386537811,16.601996183395386
30,0.30020622300921695,63.54336253734284,16.670755863189697
