run,IGD,HV,Time
1,0.3929464313587302,62.159638543503675,17.875135898590088
2,0.39032481043402695,62.24014811342606,17.661916732788086
3,0.3936159958224144,62.248236824712926,17.80310845375061
4,0.3975310137533728,62.35320371581214,17.770323038101196
5,0.3897877289913996,62.56846415601397,17.663496255874634
6,0.39091163051184086,62.504630332942845,17.225014209747314
7,0.387085213906421,62.36081264451451,17.73685073852539
8,0.3846630194128713,62.68452520216398,17.842920780181885
9,0.39046403179508543,62.93868802984111,17.65794539451599
10,0.3873068771450196,62.26701098785461,17.75502586364746
11,0.39234203533698275,62.58069566018979,17.49451470375061
12,0.39256731809084533,62.30394093335304,17.293746948242188
13,0.38337043028480433,62.465955719350305,17.6243953704834
14,0.3929973670919464,62.5966429782286,17.684810876846313
15,0.3954600751079114,62.4854442472547,13.2069091796875
16,0.3928491311134015,62.514815388185156,9.95186996459961
17,0.37872131714689056,62.74052690172506,9.808021545410156
18,0.3849290969310992,63.098987097163025,16.61171245574951
19,0.3827087316897889,62.66175047212273,17.587162733078003
20,0.38365051941556794,62.66944993843577,17.360637187957764
21,0.38540322664811877,62.627250940774616,17.450159549713135
22,0.3872326267017968,62.76938001519965,17.598776817321777
23,0.3949765151530521,62.574995717367855,17.313705682754517
24,0.39281170855533093,62.26891603777311,16.945610284805298
25,0.3767451511897484,63.0553885453974,17.988845586776733
26,0.38878475882729,62.21926719752005,17.467913389205933
27,0.381717537769921,62.845982381219656,17.417861938476562
28,0.3867467966399861,62.63106967812219,17.493091106414795
29,0.3903672143346389,62.548052810259975,17.477500200271606
30,0.3844176260192929,62.611073079228476,17.32445979118347
