run,IGD,HV,Time
1,0.26584001235184124,92.43954449839326,11.040190935134888
2,0.27994866176533645,91.1148297204421,16.909019708633423
3,0.3913126270605674,88.94955819027984,16.709806442260742
4,0.36253986570474483,90.15956359712237,16.85716676712036
5,0.24693801514626207,93.61956931740283,16.475141286849976
6,0.2644299716967743,92.22662906858666,11.942452192306519
7,0.28594624631817794,92.49545181053584,10.21805214881897
8,0.2740289871971341,92.4877739459371,10.566504716873169
9,0.28433859550188223,92.29259571540499,10.266756296157837
10,0.460550318303141,86.12721027647565,10.46045184135437
11,0.2810899927436221,92.24168041959595,10.804046392440796
12,0.25489114125144846,92.69385503590638,12.09047794342041
13,0.2907110670057418,92.33283022173653,10.946553230285645
14,0.2867710157817177,92.71300557903888,10.674528360366821
15,0.3597389154025456,91.49708947314646,10.766752004623413
16,0.26762334983107733,92.27083684692698,14.785770177841187
17,0.5253643725612855,84.15727624009507,16.857658863067627
18,0.2915719536872389,91.07635913982729,16.78446364402771
19,0.5299602762397637,79.43815230102362,17.124479055404663
20,0.3751686227958288,90.24114114868875,17.136480808258057
21,0.26804267110057994,92.65613135631787,17.81716752052307
22,0.23966636772495326,93.04353816783566,17.232686758041382
23,0.27920233691700086,92.09544207013212,16.810177326202393
24,0.5933458010274052,79.64200321081135,16.79408574104309
25,0.5524776724658955,79.18046834564122,14.920746326446533
26,0.30626301290750296,91.35652076954524,12.198148012161255
27,0.3306529901698201,91.85566091001508,10.587291955947876
28,0.23983506552306627,92.65811854878078,10.548126459121704
29,0.3056189169528731,92.17602271506769,10.326021194458008
30,0.2857864923369111,92.00491469625132,10.606923580169678
