run,IGD,HV,Time
1,0.2302355847993545,69.69684877208579,15.835464000701904
2,0.23094512469787903,69.89953730944575,14.937230825424194
3,0.25166845264837717,69.42769455479063,15.101401567459106
4,0.23891451230365657,69.1657157618021,15.90038776397705
5,0.23956896395493857,69.63885010200093,15.628949642181396
6,0.23517277509244516,69.2811880027186,15.21972131729126
7,0.23391198442353223,69.62306060503268,14.954924821853638
8,0.2237104435605745,69.81522017889391,14.239684104919434
9,0.23048854842604888,69.4195215234342,13.925481796264648
10,0.24125973670415685,69.08570483910161,14.14146113395691
11,0.23409362156748506,69.76818403682968,21.432085514068604
12,0.2230199880762106,69.54481386030356,21.06025719642639
13,0.23053643480978622,69.38685122027243,22.137731313705444
14,0.22955657024848872,69.43433041589259,22.40665364265442
15,0.21633519575663018,70.06970800848629,21.483431577682495
16,0.23474199256087203,69.58415105205856,22.01312804222107
17,0.23177603937554694,69.05863832175046,22.227178812026978
18,0.23939912570844926,69.02776610066712,21.74270224571228
19,0.22971548620923155,69.52423951347764,22.05715250968933
20,0.23689885426346718,69.26997676364599,22.422910690307617
21,0.22766845020326282,69.56224603840647,22.210718631744385
22,0.2523657665400643,69.40541731872655,22.524534225463867
23,0.21912370935342648,70.1795780136681,23.5116708278656
24,0.22878514566419822,69.22153512654342,22.410562992095947
25,0.22611455780749484,69.6450032496152,22.56477117538452
26,0.24140612945034187,69.11328802927484,21.708056688308716
27,0.22504607336554083,69.81464172908994,24.39488983154297
28,0.2271276030866279,69.34588197044408,24.5607852935791
29,0.22734922841586402,70.59898017973673,24.04580068588257
30,0.24180804576562812,69.01568611005959,25.260599374771118
