run,IGD,HV,Time
1,0.030634857258102176,5.714622286097489,7.148344039916992
2,0.01261103783029305,5.795896838211864,6.637217044830322
3,0.017458755234003826,5.775305220090419,7.47927188873291
4,0.02298045669901933,5.748428339447597,7.364148855209351
5,0.025105845035717507,5.737784531474628,8.21348762512207
6,0.0303084143066117,5.714594387245437,8.257719993591309
7,0.022742162175558356,5.755227107393085,7.8402180671691895
8,0.022566257584257062,5.747397211853195,7.811359643936157
9,0.021457647585406615,5.751553099740084,7.663119077682495
10,0.02310646067972428,5.748294900361654,7.933441638946533
11,0.019751599102449807,5.7708175335398,7.999532461166382
12,0.025925490742707606,5.73799306539567,8.19014573097229
13,0.022457877989245166,5.748069602504612,8.076666116714478
14,0.017679363987325704,5.7822987248251,8.399967908859253
15,0.03480033077049191,5.693158966761978,8.19983696937561
16,0.01667484853581512,5.7707546173944735,8.266724348068237
17,0.027170374887563627,5.7275846197463895,8.02204942703247
18,0.019567937008506474,5.769711559014267,7.990886926651001
19,0.018443100606023857,5.774758491084723,8.09555697441101
20,0.025268495895140644,5.731820282069584,7.882431983947754
21,0.021941884383515756,5.757226966753122,7.887988328933716
22,0.016131120054814225,5.782705956178359,8.083812236785889
23,0.022598891361012917,5.7356257083797635,8.071041107177734
24,0.023443984895390343,5.725042830944217,8.115270853042603
25,0.024726605305394844,5.745713498626583,8.155373573303223
26,0.021119069536174012,5.746346294040548,8.35536527633667
27,0.030773103999381223,5.719978333720206,8.021652936935425
28,0.029124133509408498,5.715685914232686,8.40116548538208
29,0.038602484360521216,5.683923925247469,8.204854011535645
30,0.022233695198394597,5.7472814532010625,8.155300617218018
