run,IGD,HV,Time
1,0.006848365217353539,7.400197102610758,4.409705638885498
2,0.002540628402020579,7.441271021458617,4.697723388671875
3,0.003991138596889427,7.424757176347297,4.570545434951782
4,0.002391487385514425,7.433281150198623,4.066339492797852
5,0.002384463514239672,7.443346174104952,4.068567991256714
6,0.0017186943533150543,7.451693910104503,4.101304769515991
7,0.0022035288654551092,7.440160591438312,3.9438986778259277
8,0.002947083135251749,7.435599076407475,3.9899227619171143
9,0.002749244679553219,7.436832259998933,3.704450845718384
10,0.0018527313456625195,7.444184319039878,3.677654504776001
11,0.0025503746691617362,7.428983306356538,3.7361831665039062
12,0.006906937792440384,7.381440180739752,3.8950111865997314
13,0.00195214468960161,7.443001910204752,3.725900888442993
14,0.0016154121572555117,7.447311189237173,3.676949977874756
15,0.020990889458401635,7.203967466602165,3.9235658645629883
16,0.0075053588455509974,7.359626639062142,3.8619191646575928
17,0.001828879226341156,7.448052460716628,3.8685858249664307
18,0.006037191630002461,7.3994353488135225,3.730591297149658
19,0.0029532276233673648,7.430050981414044,3.9354071617126465
20,0.005580813592008322,7.415712525889561,3.6095316410064697
21,0.006628679345640812,7.3917772465218,3.790236711502075
22,0.0029897162606276994,7.429570424674456,3.828922986984253
23,0.004440323198612854,7.403903751116813,3.612546682357788
24,0.01055689696439557,7.348996224045103,3.558501958847046
25,0.005415357260208443,7.427974072504562,3.8539180755615234
26,0.0019315446999207855,7.453384343294492,3.6617214679718018
27,0.002374372276392886,7.438008224184521,3.7062339782714844
28,0.0025415840380826954,7.432634983531174,3.93794322013855
29,0.002043318217326597,7.451085594700286,4.814351320266724
30,0.005403743721882867,7.420913256091059,4.809391021728516
