run,IGD,HV,Time
1,20.058999289673,0.0,10.573677778244019
2,20.876990985158066,0.0,9.41568660736084
3,17.431608196953007,0.0,10.841477632522583
4,16.057317326230017,0.0,10.390991687774658
5,17.67063998848936,0.0,10.91253137588501
6,15.037070090591424,0.0,9.737737894058228
7,16.547249368192197,0.0,11.88262391090393
8,19.7316331121977,0.0,12.947601318359375
9,15.43374130755716,0.0,13.050235033035278
10,21.459315280864697,0.0,11.740822315216064
11,20.31815760276734,0.0,15.519684791564941
12,14.332672956709384,0.0,14.282909631729126
13,19.65473125752026,0.0,12.982122898101807
14,16.979511986666495,0.0,15.157932996749878
15,15.593486543391302,0.0,12.273887872695923
16,17.116021853177227,0.0,12.724963188171387
17,15.837775077601425,0.0,11.774153470993042
18,14.039911862285003,0.0,11.914400577545166
19,16.98135448674208,0.0,13.143299341201782
20,21.070726865571814,0.0,12.071046352386475
21,18.566729127884514,0.0,13.13413381576538
22,12.653014078918364,0.0,11.647154331207275
23,17.745464794741054,0.0,13.39962649345398
24,22.677484965472036,0.0,11.554641246795654
25,18.445288310671096,0.0,12.4601411819458
26,18.640934726360186,0.0,11.477420568466187
27,21.59851529639926,0.0,12.29526662826538
28,21.928355108024643,0.0,12.604453325271606
29,22.67317243178594,0.0,12.012329816818237
30,16.959956676131764,0.0,16.878374338150024
