run,IGD,HV,Time
1,0.0012813014756385215,5.153524409634713,8.857768058776855
2,0.00115333632211424,5.153509660927326,10.354518175125122
3,0.0012035447840071942,5.153513303426583,8.665227174758911
4,0.001232130246646017,5.153448758756528,8.665350675582886
5,0.0010683709456754949,5.1535016385782715,8.133410453796387
6,0.001207394264202991,5.1534972904871,8.215787887573242
7,0.001032028340583292,5.153518283740061,8.345398902893066
8,0.0012617182263580267,5.1535275518438395,8.086165189743042
9,0.0011654411861257115,5.153510175773339,7.84464168548584
10,0.0010745808454905767,5.153507566229342,8.568235397338867
11,0.0011390049981566492,5.153521486746287,8.157524585723877
12,0.0010033026731163103,5.153552534208133,8.17964506149292
13,0.0011001696812614988,5.153503080002125,8.029423713684082
14,0.0012529460919854505,5.153508528751759,8.091660499572754
15,0.0010909585757412862,5.15351884172757,8.045411825180054
16,0.0010933977804553402,5.1535078947675945,8.459357023239136
17,0.0010461484635051076,5.153541581321355,9.197931051254272
18,0.0012194049441857698,5.153527598134631,12.158457040786743
19,0.0012200259606231232,5.153508161207784,14.357689380645752
20,0.0011901293317951218,5.153520547874328,12.851053237915039
21,0.0011708643544972388,5.1535263438860275,13.52867317199707
22,0.0010357617985796513,5.153496038330658,12.186458349227905
23,0.001240368905683527,5.1535369753958555,12.216850996017456
24,0.0011661461993444971,5.1535037331286375,12.386393547058105
25,0.0011714993460395994,5.153503328076731,12.143553972244263
26,0.0012180011535049037,5.1534929854096365,12.220412731170654
27,0.001182865886573323,5.153499913954379,12.665436744689941
28,0.0012532595594128106,5.153455861439596,13.098222494125366
29,0.0011416053388576786,5.1535035600580645,12.925956964492798
30,0.0010668794178863115,5.153540817542551,13.798601388931274
