run,IGD,HV,Time
1,0.01413569965544881,7.324308427908806,4.716457366943359
2,0.013168266881194456,7.351432504495807,4.6881020069122314
3,0.01213913177928425,7.367285212366558,4.664308071136475
4,0.04994668208701423,6.8910608510887865,4.846262216567993
5,0.011516056093329992,7.345352543905165,4.694359302520752
6,0.06801406080752641,6.866409386828318,4.7974066734313965
7,0.03749178886953909,7.0061302183881216,5.356399774551392
8,0.014937330565305313,7.316535702288338,5.089515209197998
9,0.01659364091744282,7.314468151880512,5.12638521194458
10,0.015836037479211265,7.338071760644233,5.1294145584106445
11,0.02072767959684479,7.226572276405662,5.248657703399658
12,0.06903996127753634,6.857728172216976,5.642978668212891
13,0.015115492825241472,7.302564274897034,5.745392560958862
14,0.06939459315759168,6.848247217185168,5.556676626205444
15,0.015722126203458326,7.285533039877518,5.542107105255127
16,0.01278512549863177,7.356511477744397,5.930749416351318
17,0.016694614882935513,7.3395590937900135,6.322285175323486
18,0.02358795108612589,7.243119859796839,6.580657958984375
19,0.01314194561428938,7.379421734701617,6.452694416046143
20,0.011625999322829634,7.351113284668404,6.509091138839722
21,0.03080047478336196,7.087568181555464,7.583307504653931
22,0.010197569313476826,7.3775493550670594,6.972506761550903
23,0.06838782364842702,6.861533492376697,7.210817813873291
24,0.01375803747328318,7.314196747217507,7.1901304721832275
25,0.06964959756784393,6.8471607872638165,8.588176250457764
26,0.023482394905869973,7.2616885727499545,7.798298358917236
27,0.06814599574058776,6.859153489778453,9.652289152145386
28,0.016311870572337864,7.283560690102591,10.812457799911499
29,0.02968702580472661,7.087106475934482,8.905078411102295
30,0.01674491072748638,7.272390640121659,7.939887285232544
