run,IGD,HV,Time
1,20.048834736855767,0.0,29.581180572509766
2,18.5290233363956,0.0,21.40528893470764
3,20.478926006148914,0.0,24.320698261260986
4,15.32091385649856,0.0,25.971513271331787
5,15.220940384557258,0.0,25.288331747055054
6,9.807271970994917,0.0,24.99717879295349
7,19.977714280584493,0.0,24.259902238845825
8,18.507141512291945,0.0,24.535097360610962
9,15.71947853765009,0.0,24.287655353546143
10,14.025421866080626,0.0,23.328543663024902
11,13.462709169531855,0.0,16.811285972595215
12,13.796736162837217,0.0,25.020289421081543
13,13.683153098213456,0.0,23.42042589187622
14,18.831214079076975,0.0,17.252184867858887
15,14.964447215156465,0.0,16.780824899673462
16,16.07388680258652,0.0,16.355725526809692
17,18.873179696489192,0.0,15.292813777923584
18,14.609881671509577,0.0,14.570406675338745
19,19.06007666217995,0.0,15.858033418655396
20,13.844749374831872,0.0,14.810978174209595
21,19.824569643997854,0.0,14.793683052062988
22,8.624602358416837,0.0,14.916522741317749
23,16.514683123899076,0.0,15.149689197540283
24,19.33218106284098,0.0,15.830416440963745
25,13.350642787694353,0.0,20.0352520942688
26,16.449699238967305,0.0,23.730250358581543
27,16.294629245106073,0.0,23.687581062316895
28,18.67907683924448,0.0,24.47226619720459
29,13.339440441949115,0.0,24.2925808429718
30,15.703353016682707,0.0,25.03584122657776
