run,IGD,HV,Time
1,0.009844164601019665,5.819660823442055,4.673733234405518
2,0.010790006290639394,5.806003884916503,4.501354694366455
3,0.012453743509959923,5.800016171458793,4.612571954727173
4,0.019997819927050412,5.7576118706553805,4.7202818393707275
5,0.030608504360537383,5.71920244972186,4.338804006576538
6,0.01698656338252965,5.775552827163631,4.470169305801392
7,0.0044510415355593705,5.877868269990095,4.627111434936523
8,0.013942540154528728,5.795189401310417,4.654865741729736
9,0.018640792510622912,5.745171884112296,4.611644506454468
10,0.010920107859165293,5.809807966401852,4.418846130371094
11,0.012911933595710513,5.771884031074342,4.858014345169067
12,0.010946473489078526,5.815095740341249,4.4024717807769775
13,0.014078249754068859,5.779403644346313,4.424775123596191
14,0.019299387396409084,5.767754755669001,4.14609169960022
15,0.012386157838341122,5.800193586594365,4.5123045444488525
16,0.00839895399757582,5.816938353742629,4.202707767486572
17,0.009325617656374458,5.824627132928113,4.3045594692230225
18,0.011790450745436437,5.801239033612858,4.302741050720215
19,0.01612584826469089,5.7811976912837695,4.337254285812378
20,0.014680438581786734,5.792198612607665,4.315913200378418
21,0.011007591014401746,5.808121692524011,4.335150480270386
22,0.02431528249012186,5.744345345448015,4.343928337097168
23,0.014524899315973849,5.787439302196487,4.318545341491699
24,0.018897746265994463,5.760728755005126,4.367846250534058
25,0.016564827795423027,5.775533618895304,4.2448320388793945
26,0.019354285399870372,5.762541430172295,4.354383945465088
27,0.012666024899134926,5.799841124241286,4.321256399154663
28,0.025789688568865824,5.7358382365894585,4.347446441650391
29,0.02101291025865599,5.758575363054638,4.343911409378052
30,0.013499778481426496,5.798856003050066,4.4179136753082275
