run,IGD,HV,Time
1,0.4257695693031989,60.429320963927054,21.374154329299927
2,0.44480163664694494,58.76164619436785,20.943523645401
3,0.4338394205059083,59.72281613072728,21.4842689037323
4,0.43645564422670263,59.496105439359184,21.531648874282837
5,0.4586539385032458,58.62959148232202,21.37686038017273
6,0.4428830968024459,59.12102497011145,21.72353744506836
7,0.4697216455634359,58.24178328748046,21.229596376419067
8,0.44411800221622366,59.008489744022114,21.525381088256836
9,0.45026889748532817,58.516253615261554,21.3295955657959
10,0.4287313423674758,60.07886826592345,21.56664276123047
11,0.47257757243910054,57.836524761520685,15.226061820983887
12,0.46021292174040107,58.264419697455956,12.510792970657349
13,0.4335286458213473,59.61318902200373,20.988078594207764
14,0.43954449315918565,59.47766382886125,21.665099143981934
15,0.45668208551288886,58.43392947180494,21.457152605056763
16,0.45548880930838476,58.654033609700235,20.796053409576416
17,0.4389633261885803,59.25285870217009,20.791988372802734
18,0.4131051958306159,60.76282770870695,20.871604681015015
19,0.44426260489288355,59.004405030480676,21.011887550354004
20,0.4026004682289194,60.8617937032337,20.554470777511597
21,0.4205214522590943,60.63065617382198,20.5387282371521
22,0.45555445052215393,58.81545211975388,20.544339179992676
23,0.4776630578867418,57.695141266988244,20.599140167236328
24,0.4435551363338314,59.27938323566712,20.570000886917114
25,0.43867903960415666,59.40537592214529,20.51170301437378
26,0.4513701016213954,58.674791054891706,20.584065675735474
27,0.42175257229079044,59.73522495154774,20.616958379745483
28,0.4600455832078497,58.6804051666993,20.59925103187561
29,0.4223670706395322,59.705212814673445,20.596009254455566
30,0.43371751491134036,59.29489218248921,20.537333488464355
