run,IGD,HV,Time
1,14.95918733954355,0.0,12.671931743621826
2,9.923259544965655,0.0,17.57234501838684
3,17.093427353523506,0.0,21.389585256576538
4,16.054626406089525,0.0,27.81868290901184
5,9.482856235024203,0.0,23.63479232788086
6,13.093901677933713,0.0,21.310502290725708
7,9.048721499922735,0.0,26.166605472564697
8,15.61318929317744,0.0,24.656703233718872
9,13.537570940392804,0.0,24.344459056854248
10,14.000782395550482,0.0,23.732544660568237
11,16.7364068880733,0.0,24.023686408996582
12,10.399839137262802,0.0,23.77329182624817
13,14.26153302484444,0.0,24.40589213371277
14,14.513786878102664,0.0,17.536295413970947
15,14.370140340167728,0.0,20.88445234298706
16,15.944901760951513,0.0,23.29249930381775
17,16.941594039248823,0.0,19.59418225288391
18,15.50715387050244,0.0,15.317177772521973
19,14.395060597097388,0.0,16.24467658996582
20,12.523290242271358,0.0,15.189607858657837
21,16.106515960077434,0.0,14.39136290550232
22,20.259875055206052,0.0,14.068774461746216
23,14.535137611828107,0.0,15.285982370376587
24,12.035657959159243,0.0,13.990123987197876
25,13.8332981374738,0.0,13.902301549911499
26,20.043798027221218,0.0,14.144327878952026
27,15.09179274284584,0.0,14.109449625015259
28,15.735868849413173,0.0,14.874610185623169
29,16.355925359011145,0.0,18.53940463066101
30,15.13210777252787,0.0,22.810917615890503
