run,IGD,HV,Time
1,0.03675938771981758,5.052647294961991,6.835684061050415
2,0.0034151962262560388,5.567178824267025,6.562128305435181
3,0.03919794613055756,5.035536297989079,6.412274599075317
4,0.0125493682419021,5.34526621926621,6.600006103515625
5,0.0018601229861345207,5.5797423640336,6.625582456588745
6,0.038453481536955485,5.034260642810975,6.555222272872925
7,0.029206720060716673,5.117666770276738,6.5589280128479
8,0.00481538664630441,5.5492297470155725,6.76915979385376
9,0.037091325988344054,5.050029514909348,6.618450164794922
10,0.02101664163495581,5.206559546695448,6.6449761390686035
11,0.0034724997817896256,5.5563565291930255,6.8410866260528564
12,0.052686656744083606,4.936066024174429,6.888552904129028
13,0.0033460479303312634,5.560770958709646,6.866787672042847
14,0.027674965284566668,5.121343723113255,6.959434986114502
15,0.017926934569615038,5.2571873134976395,6.8039844036102295
16,0.06115274789366239,4.884803316134907,6.955576658248901
17,0.004341256131449783,5.550520647152646,6.611127614974976
18,0.00278227222071814,5.573193586670815,6.86410665512085
19,0.02982690071719829,5.1209890898950094,6.817435026168823
20,0.002396705732061627,5.5745390263929435,6.744292736053467
21,0.05168911887470278,4.942822004363976,6.66654109954834
22,0.03058446088716679,5.091695349236412,6.810283660888672
23,0.04892955210723669,4.964352850246895,6.731936931610107
24,0.04203869439288818,5.011537616663327,6.6435205936431885
25,0.004894484188802553,5.539740062943442,6.67750883102417
26,0.052106320478595716,4.944251909217565,6.818623065948486
27,0.039813062045309294,5.0315539447778335,6.771961450576782
28,0.05494203503151587,4.91882681186475,6.7301554679870605
29,0.0022085627491829686,5.576744784750331,7.024312734603882
30,0.03464378800472954,5.077496017184525,6.740192651748657
