run,IGD,HV
1,0.24455598236971704,66.05894765700678
2,0.2645639130383149,65.57351677540905
3,0.23757257262067746,66.82162321397814
4,0.26157188450760444,66.60401979250932
5,0.2753213722959695,66.07223735975968
6,0.23580985593606343,66.3597572412501
7,0.191038027059095,68.46493152293183
8,0.2805724948306627,65.4844660432357
9,0.23554158937330497,67.24355489235508
10,0.24415332744768528,66.47952721560794
11,0.29924412187251936,65.21225899453754
12,0.2501264046381227,66.40195005420094
13,0.23185194998843436,66.41461718265454
14,0.26143683678145657,65.30641790007907
15,0.2665119183360829,65.53138855486911
16,0.24102172046032594,67.0882309540481
17,0.2694660460808833,65.85115646949946
18,0.18371869525611254,69.05132097357752
19,0.25242819920384046,66.03996086562525
20,0.2659939804797986,65.73739389143228
21,0.27586926355204494,65.85294133106873
22,0.27317727279245396,64.79165782505896
23,0.2151575305857779,68.47715065429175
24,0.19271509832121853,68.47688491034552
25,0.20792381722765121,67.94655739602406
26,0.26623694384047625,65.43175464936354
27,0.26238737739555634,65.9004923278064
28,0.2591825059078283,65.98424053787144
29,0.24761532235138736,66.44316705416274
30,0.2741108031818104,65.52319716444528
